timestamp,p_ema_fast,p_ema_slow,p_high_band,p_low_band,p_war,p_eth,p_sentiment
2026-04-01T01:00:00Z,67975.53538920818,67694.10514445127,68623.784745,65965.050975,67751.95111647833,68605.94739913403,67780.6294118033
2026-04-01T02:00:00Z,67907.39196938415,67693.07595488183,68623.784745,65965.050975,67634.18590390612,68489.45168570218,67647.05788494344
2026-04-01T03:00:00Z,67965.89819840988,67712.56958937645,68623.784745,65965.050975,68132.67107540519,68996.01226974862,68166.65389264667
2026-04-01T04:00:00Z,68040.99415431879,67736.70266736108,68623.784745,65965.050975,68263.76856941388,69129.45955820964,68308.74665468575
2026-04-01T05:00:00Z,68133.22212002572,67766.0625584892,68789.88775499999,65965.050975,68414.98931332963,69282.14634965349,68462.46044455706
2026-04-01T06:00:00Z,68348.69498224223,67820.62531120391,69271.39839,65965.050975,69061.6911618791,69935.41503391847,69131.37613669335
2026-04-01T07:00:00Z,68424.9849861884,67856.19162503233,69344.655,65965.050975,68652.4777442349,69518.24763194278,68725.31532670213
2026-04-01T08:00:00Z,68479.46832259098,67889.4148240106,69344.655,65965.050975,68633.13669377264,69494.77311366097,68706.61535949013
2026-04-01T09:00:00Z,68516.03091757077,67920.21421894894,69344.655,66066.959995,68610.50189034714,69466.92625119646,68661.69574393811
2026-04-01T10:00:00Z,68531.47960255505,67947.37078144081,69344.655,66207.01993000001,68556.51607723415,69406.40598012989,68596.12063671528
2026-04-01T11:00:00Z,68571.71080198727,67978.60136179016,69344.655,66394.316235,68688.68232505012,69533.52894804355,68722.14665031552
2026-04-01T12:00:00Z,68532.13062376788,67995.54008171709,69344.655,66394.316235,68375.7561546416,69209.44684422735,68367.83900491781
2026-04-01T13:00:00Z,68439.67270737502,68000.45967021842,69344.655,66394.316235,68104.65038861937,68927.27239448551,68094.96192608717
2026-04-01T14:00:00Z,68473.86766129168,68024.66743878093,69344.655,66554.16627000002,68588.76538731362,69409.11111464998,68590.68107390364
2026-04-01T15:00:00Z,68572.67929211575,68061.15121678988,69344.655,66695.91536,68920.59280759987,69736.62998460812,68928.82136856308
2026-04-01T16:00:00Z,68626.82611609003,68091.97524875763,69344.655,67370.108095,68825.22226214461,69631.9462840193,68825.00332064927
2026-04-01T17:00:00Z,68546.78031251447,68099.1036059512,69344.655,67492.53685,68281.94522392795,69074.4558648181,68250.15149009594
2026-04-01T18:00:00Z,68444.1091319557,68098.51815264706,69344.655,67544.960625,68106.11737569973,68889.22031058602,68073.27952657096
2026-04-01T19:00:00Z,68384.71599152111,68101.71496274309,69344.655,67544.960625,68203.7147621338,68981.19455516082,68179.12052996068
2026-04-01T20:00:00Z,68341.68799340531,68105.36292344745,69344.655,67544.960625,68222.71507820334,68994.45311366842,68176.19298877142
2026-04-01T21:00:00Z,68346.31955042636,68115.85953881695,69344.655,67544.960625,68398.11256846452,69166.78778988664,68342.12450269026
2026-04-01T22:00:00Z,68296.69076144272,68116.15057804891,69344.655,67544.960625,68161.3296178227,68923.3486538324,68097.78220786047
2026-04-01T23:00:00Z,68256.07503667768,68116.05953404692,69344.655,67544.960625,68154.07347408129,68913.13397135545,68108.21250663308
2026-04-02T00:00:00Z,68332.5672507493,68135.82404286132,69344.655,67544.960625,68641.44139994391,69404.21095165862,68619.53938129608
2026-04-02T01:00:00Z,68116.27897280501,68104.12795947921,69344.655,67017.31458,67399.25546955662,68147.71311904742,67329.85481260993
2026-04-02T02:00:00Z,67835.54808995945,68053.06110399026,69344.655,66591.32768,66891.15681504915,67634.6289750702,66807.3960587009
2026-04-02T03:00:00Z,67555.70406996847,67992.78309974575,69344.655,66466.75,66611.69362861842,67353.83014494617,66518.94325701309
2026-04-02T04:00:00Z,67283.38538775325,67924.9254222051,69344.655,66183.96146500001,66362.04831946311,67104.21016995737,66272.86482795051
2026-04-02T05:00:00Z,67129.64196825253,67870.5015274212,69344.655,66183.96146500001,66619.01105654595,67367.81386332179,66540.89127687992
2026-04-02T06:00:00Z,67030.0526419742,67821.9704446693,69344.655,66183.96146500001,66703.79739261212,67458.15379424854,66621.08626650277
2026-04-02T07:00:00Z,67007.99427709103,67785.59573264199,69206.355885,66183.96146500001,66947.34004947449,67709.75537492712,66914.95745351179
2026-04-02T08:00:00Z,66881.57777107079,67730.63753947293,69206.355885,66146.91,66449.29534528323,67211.82550533989,66423.8179400447
2026-04-02T09:00:00Z,66790.02715527729,67679.16661949444,69206.355885,66146.91,66473.24189207226,67242.18354316188,66465.60916502474
2026-04-02T10:00:00Z,66716.08334299344,67629.29369624978,69206.355885,66146.91,66454.28339656709,67229.3065861494,66462.04835323512
2026-04-02T11:00:00Z,66605.90482232824,67571.78293313754,69206.355885,66134.01645000001,66210.76268468781,66989.2045113742,66206.52432953172
2026-04-02T12:00:00Z,66482.97263958864,67509.77995627478,69206.355885,65928.67917,66036.96498851744,66819.4048836316,66029.77636063418
2026-04-02T13:00:00Z,66435.83871968005,67459.21220295744,69206.355885,65679.26394,66249.2383486098,67039.87737438272,66246.85148688134
2026-04-02T14:00:00Z,66531.91455975114,67435.08843957142,69206.355885,65679.26394,66841.07104638395,67643.96300388368,66884.23440900615
2026-04-02T15:00:00Z,66603.24687980645,67411.32605428279,69206.355885,65679.26394,66821.277223996,67628.42688308838,66867.26768258875
2026-04-02T16:00:00Z,66712.71423984946,67398.44948063859,69206.355885,65679.26394,67060.43563914599,67874.16280850797,67119.57192535156
2026-04-02T17:00:00Z,66705.25774210514,67369.09072632682,68687.70669,65679.26394,66641.29707554389,67452.68373716706,66696.31595823521
2026-04-02T18:00:00Z,66766.7537994151,67353.29069668082,68687.70669,65679.26394,66942.32857933723,67759.13836639123,67015.93974647511
2026-04-02T19:00:00Z,66813.25073287841,67337.89066824487,68687.70669,65679.26394,66935.80479955558,67753.24690592216,67002.10040837267
2026-04-02T20:00:00Z,66841.25057001653,67321.61962056141,68687.70669,65679.26394,66899.67286322788,67716.3246812028,66941.9173298994
2026-04-02T21:00:00Z,66862.2904433462,67305.8771870691,68687.70669,65679.26394,66898.03758500663,67713.27574554295,66939.04611504872
2026-04-02T22:00:00Z,66888.99923371371,67292.6773018826,68687.70669,65679.26394,66947.29602533078,67760.74090919892,66978.2383310333
2026-04-02T23:00:00Z,66891.88607066622,67276.7308813976,68687.70669,65679.26394,66870.55371107951,67679.75355362857,66910.3545974896
2026-04-03T00:00:00Z,66868.3247216293,67256.6953352181,68634.590145,65679.26394,66759.04695212345,67562.77311042006,66778.53973162733
2026-04-03T01:00:00Z,66815.36367237834,67231.11593378062,67464.705495,65679.26394,66608.54888788417,67405.65959468785,66617.1636865721
2026-04-03T02:00:00Z,66752.7961896276,67202.6544670957,67464.705495,65679.26394,66518.27519463521,67308.96825062498,66518.81253533141
2026-04-03T03:00:00Z,66714.39036971035,67177.23877456118,67464.705495,65679.26394,66570.74466207658,67356.34305013268,66566.7701646011
2026-04-03T04:00:00Z,66689.5613986636,67153.78657968112,67464.705495,65679.26394,66600.0096711321,67380.03134564532,66588.59162955663
2026-04-03T05:00:00Z,66669.73664340502,67131.19733153087,67464.705495,65679.26394,66604.35113532933,67378.48270941913,66589.13694765524
2026-04-03T06:00:00Z,66697.97072264834,67117.54805269287,67464.705495,65679.26394,66807.3627148659,67578.06131220823,66797.19993979164
2026-04-03T07:00:00Z,66774.43945094872,67114.46772401153,67464.705495,65679.26394,67058.98132325777,67827.11775535489,67057.50584367687
2026-04-03T08:00:00Z,66816.87290629344,67108.38291894984,67464.705495,65679.26394,66988.08671856552,67750.47479198597,66981.5379275897
2026-04-03T09:00:00Z,66826.36337156157,67098.2276977682,67464.705495,65679.26394,66887.41838488531,67644.41402481575,66870.07089090743
2026-04-03T10:00:00Z,66838.96706677011,67089.44615908379,67464.705495,65679.26394,66915.33574686229,67669.22365874026,66893.60119751768
2026-04-03T11:00:00Z,66878.62771859899,67086.5071321824,67464.705495,65679.26394,67053.28125968772,67806.23998826106,67033.05147672824
2026-04-03T12:00:00Z,66843.85711446588,67071.63582066476,67464.705495,65679.26394,66760.35963345914,67508.59518402652,66719.36522858964
2026-04-03T13:00:00Z,66805.66664458456,67055.32415451517,67464.705495,66134.98596500001,66711.62746417134,67458.98933220783,66658.28556071034
2026-04-03T14:00:00Z,66833.25405689911,67050.20112780026,67464.705495,66248.859,66969.95041389215,67721.02509962268,66928.47653733607
2026-04-03T15:00:00Z,66831.89759981041,67041.09700013493,67464.705495,66248.859,66866.47728303302,67618.36209344301,66825.93452445252
2026-04-03T16:00:00Z,66871.57813318589,67039.8465103335,67464.705495,66248.859,67048.04864863347,67805.0831937908,67015.24223418815
2026-04-03T17:00:00Z,66867.89632581125,67032.30216297295,67404.10521,66248.859,66889.62992566216,67649.05142316171,66848.9410634793
2026-04-03T18:00:00Z,66855.48158674208,67023.31146244344,67404.10521,66248.859,66842.78917247297,67606.84225102799,66815.40338940208
2026-04-03T19:00:00Z,66862.20567857717,67017.69630071105,67404.10521,66248.859,66911.83699004115,67682.72918678648,66893.76377303399
2026-04-03T20:00:00Z,66855.48886111558,67010.11604353916,67404.10521,66248.859,66852.64101299908,67629.64170333686,66828.31836702835
2026-04-03T21:00:00Z,66879.649114201,67008.24232747634,67404.10521,66248.859,66978.91245390399,67764.77643785372,66969.3557827534
2026-04-03T22:00:00Z,66881.67375548967,67003.36549778344,67404.10521,66248.859,66897.04621230828,67689.75695406804,66884.2076661125
2026-04-03T23:00:00Z,66900.03514315863,67001.77098766982,67404.10521,66248.859,66965.95876722502,67767.53976072931,66968.40279081365
2026-04-04T00:00:00Z,66898.55844467893,66997.34727388737,67404.10521,66248.859,66888.37131393576,67697.11681419119,66896.44377197142
2026-04-04T01:00:00Z,66888.21212363917,66991.41473209605,67404.10521,66248.859,66840.45185248458,67656.56379281635,66850.7354552822
2026-04-04T02:00:00Z,66878.57165171935,66985.43168180641,67404.10521,66383.47166,66827.0712306198,67650.63579229532,66845.31196393965
2026-04-04T03:00:00Z,66868.26239578171,66979.17651112043,67404.10521,66383.47166,66808.7059716708,67639.15217129819,66827.24263489252
2026-04-04T04:00:00Z,66866.58853005244,66974.34195964612,67404.10521,66383.47166,66832.17570744353,67669.35387004176,66859.67935391532
2026-04-04T05:00:00Z,66877.63330115189,66971.97249190546,67404.10521,66474.84595,66883.42952775478,67726.8781284258,66914.4911084106
2026-04-04T06:00:00Z,66907.76812311813,66973.65687999094,67404.10521,66474.84595,66976.95526186732,67826.27770327718,67017.73941876172
2026-04-04T07:00:00Z,66931.588540203,66975.34272162397,67404.10521,66474.84595,66976.30319132257,67829.27158532353,67021.07832420563
2026-04-04T08:00:00Z,66933.45775349121,66973.90016155767,67404.10521,66474.84595,66900.08806271324,67754.6270480702,66943.57244764356
2026-04-04T09:00:00Z,66945.5893638265,66974.47770598388,67404.10521,66474.84595,66947.91700815748,67804.46060728116,66993.90212712975
2026-04-04T10:00:00Z,66994.79172742061,66982.33575880087,67404.10521,66474.84595,67127.68207685443,67986.76209809996,67178.48756164886
2026-04-04T11:00:00Z,67030.82245466048,66989.46205436002,67404.10521,66474.84595,67119.62958751027,67977.70519139542,67165.96213020947
2026-04-04T12:00:00Z,67045.72190918037,66993.88686846777,67266.33636,66474.84595,67063.64505481948,67919.02118221154,67101.04657752335
2026-04-04T13:00:00Z,67078.54815158474,67002.0318942446,67300.6335,66600.683,67163.16315009598,68016.82015907124,67200.14092615526
2026-04-04T14:00:00Z,67108.92411789924,67010.73426590809,67300.6335,66718.48407,67189.79081787124,68039.90436573735,67225.56758940544
2026-04-04T15:00:00Z,67169.97653614386,67025.95572444245,67596.71146499999,66718.48407,67363.70371629238,68211.36502524925,67398.47549391784
2026-04-04T16:00:00Z,67213.68841700078,67039.86283773051,67596.71146499999,66718.48407,67352.83693066161,68195.10278872547,67374.17646310362
2026-04-04T17:00:00Z,67239.40210211172,67051.68068108844,67596.71146499999,66740.63299000001,67322.0528247614,68158.24015410422,67335.87533988962
2026-04-04T18:00:00Z,67251.86163497578,67061.63126553381,67596.71146499999,66740.63299000001,67294.81500471159,68124.71565125971,67302.88842317056
2026-04-04T19:00:00Z,67259.98571609227,67070.88794857325,67596.71146499999,66742.522045,67294.47100037934,68118.34764177825,67291.98530065904
2026-04-04T20:00:00Z,67261.85555696065,67078.94966495801,67596.71146499999,66742.522045,67280.98548719252,68098.79321439783,67270.3948166963
2026-04-04T21:00:00Z,67283.48765541385,67090.3884541434,67596.71146499999,66742.522045,67377.99832605461,68191.36955449822,67358.2831081278
2026-04-04T22:00:00Z,67309.36150976633,67103.0223947906,67596.71146499999,66742.522045,67424.40800326555,68233.18880416024,67401.16705179532
2026-04-04T23:00:00Z,67307.37450759603,67111.0794399012,67596.71146499999,66742.522045,67329.86413577768,68132.992915172,67299.33375968479
2026-04-05T00:00:00Z,67289.06906146358,67115.72925868073,67596.71146499999,66742.522045,67258.58274126386,68057.1111943814,67222.36074520201
2026-04-05T01:00:00Z,67243.72038113834,67114.47500322438,67596.71146499999,66742.522045,67121.74695928703,67915.78520947197,67077.40925822577
2026-04-05T02:00:00Z,67227.37362977426,67116.74786023563,67596.71146499999,66742.522045,67209.17218774691,68002.34280732514,67166.4830138597
2026-04-05T03:00:00Z,67209.28615649109,67117.94100879744,67596.71146499999,66742.522045,67186.11514954735,67978.14076916092,67138.0261563916
2026-04-05T04:00:00Z,67185.36701060417,67117.27606966284,67596.71146499999,66810.71793,67141.78335437915,67933.472757493,67090.55958529207
2026-04-05T05:00:00Z,67128.98545269213,67109.69949539089,67596.71146499999,66854.556,66970.59689797214,67761.50988273928,66917.98228595547
2026-04-05T06:00:00Z,67056.37535209388,67097.15012823207,67596.71146499999,66578.35417,66838.95164372977,67630.57306396165,66786.61472648275
2026-04-05T07:00:00Z,67003.98971829524,67085.86400054912,67596.71146499999,66578.35417,66854.18351913596,67649.21215759707,66810.79738796166
2026-04-05T08:00:00Z,66988.25422534074,67079.6320005267,67596.71146499999,66578.35417,66962.66524899688,67763.09169356572,66924.34749517236
2026-04-05T09:00:00Z,66998.67550859836,67077.81640866847,67596.71146499999,66578.35417,67059.74075001638,67866.20312000267,67031.00308849955
2026-04-05T10:00:00Z,67009.1942844654,67076.51818790649,67596.71146499999,66578.35417,67064.9829079907,67877.00824871752,67043.9255286771
2026-04-05T11:00:00Z,67006.92888791753,67073.35418023684,67596.71146499999,66578.35417,67011.81628319208,67829.16015773446,67001.52763324004
2026-04-05T12:00:00Z,66957.29580171364,67061.52666267614,67596.71146499999,66578.35417,66789.87746353596,67610.75115396325,66782.88045683391
2026-04-05T13:00:00Z,66942.49673466617,67054.55414583221,67596.71146499999,66578.35417,66890.3447578354,67718.81308929557,66893.32940245075
2026-04-05T14:00:00Z,66937.05968251813,67048.98173171662,67596.71146499999,66578.35417,66911.0189327107,67746.03286903808,66917.46200965469
2026-04-05T15:00:00Z,67019.18864195855,67059.49839572818,67890.08808,66578.35417,67293.08931628634,68138.93730295214,67316.82731957694
2026-04-05T16:00:00Z,67062.17338818999,67065.74825712702,67890.08808,66578.35417,67192.97343477218,68043.17995844127,67218.87535548958
2026-04-05T17:00:00Z,67131.38819081444,67078.3152670402,67890.08808,66578.35417,67348.36268859892,68205.5534694127,67387.67624439068
2026-04-05T18:00:00Z,67194.14192618901,67092.0077051202,67890.08808,66578.35417,67383.60156396881,68245.49388645192,67437.20258932923
2026-04-05T19:00:00Z,67231.22372036923,67102.9873906255,67890.08808,66578.35417,67326.80864333529,68191.32134665071,67378.58994423247
2026-04-05T20:00:00Z,67326.1406713983,67125.65525223261,67890.08808,66578.35417,67620.88529308425,68491.51645666685,67685.72465967815
2026-04-05T21:00:00Z,67376.64941108756,67143.11544601903,67890.08808,66578.35417,67513.95250558887,68384.44263326624,67562.69262928177
2026-04-05T22:00:00Z,67590.37843084589,67191.90379516111,68408.937375,66578.35417,68297.50558471799,69178.17602913691,68379.01035927863
2026-04-05T23:00:00Z,67911.22322399124,67267.09874229738,69170.76809999999,66578.35417,68992.98640657771,69881.49300711585,69090.97316330446
2026-04-06T00:00:00Z,68171.79139643763,67341.24899771382,69622.794,66578.35417,69043.84682717733,69930.67136878958,69140.84117856197
2026-04-06T01:00:00Z,68313.6555305626,67401.20536515406,69622.794,66578.35417,68772.79219394372,69652.64646538247,68860.89471800404
2026-04-06T02:00:00Z,68512.3965237709,67474.95167678042,69622.794,66578.35417,69173.82919986873,70054.20783620229,69261.68823558808
2026-04-06T03:00:00Z,68648.23951848848,67542.24711854447,69622.794,66578.35417,69093.95533426401,69967.72004769096,69177.96703309809
2026-04-06T04:00:00Z,68757.91962549103,67607.53499125694,69622.794,66578.35417,69117.26748556494,69984.85747098192,69171.43225724505
2026-04-06T05:00:00Z,68856.00637538191,67672.50539977706,69622.794,66578.35417,69180.65180350661,70041.84058898818,69205.50979867962
2026-04-06T06:00:00Z,68882.82051418594,67725.73660794942,69622.794,66647.22971500001,68964.46301264908,69815.23545078382,68972.66160973262
2026-04-06T07:00:00Z,68934.61817770018,67782.47837905353,69622.794,66647.22971500001,69110.42143301114,69954.88412617212,69127.37868572235
2026-04-06T08:00:00Z,68999.06524932236,67841.34171052073,69622.794,66647.22971500001,69226.03881525491,70063.61373230892,69225.2541425144
2026-04-06T09:00:00Z,69161.05074947295,67918.3481713158,70318.46166,66647.22971500001,69736.33596557657,70571.74393852144,69750.50257078558
2026-04-06T10:00:00Z,69296.56836070119,67993.96171534371,70318.46166,66647.22971500001,69785.91109039889,70613.78395520168,69794.28291381912
2026-04-06T11:00:00Z,69367.31094721204,68060.12286981948,70318.46166,66647.22971500001,69636.16689884124,70454.55976304086,69630.47183530958
2026-04-06T12:00:00Z,69367.18629227603,68113.45458941867,70318.46166,66660.563045,69393.58121598263,70202.03095089145,69381.3634865958
2026-04-06T13:00:00Z,69380.75156065913,68167.11889189137,70318.46166,66787.12973,69459.99585009301,70262.86717173942,69439.9451296573
2026-04-06T14:00:00Z,69441.55788051266,68227.8234269162,70318.46166,66795.60549,69690.29295975965,70490.34349500525,69670.46671599316
2026-04-06T15:00:00Z,69558.73835150985,68298.8865523482,70318.46166,67139.8133,70008.00723337302,70807.20895330056,69977.91136140269
2026-04-06T16:00:00Z,69612.16094006322,68360.12138694622,70386.63573000001,67154.356025,69840.15499274465,70634.05299763652,69800.2001430072
2026-04-06T17:00:00Z,69603.81628671584,68409.69235074433,70386.63573000001,67243.031665,69616.32639399363,70405.45607675711,69573.09973030286
2026-04-06T18:00:00Z,69667.18377855676,68470.07103030579,70386.63573000001,67243.031665,69930.55065295007,70722.19285592731,69908.47096197624
2026-04-06T19:00:00Z,69683.26071665526,68521.88568213003,70386.63573000001,67298.99367000001,69779.54832465014,70569.61049807369,69751.2072247815
2026-04-06T20:00:00Z,69714.98277962077,68575.11524612471,70386.63573000001,67313.37647500001,69863.49227887555,70655.77442806092,69832.45383516264
2026-04-06T21:00:00Z,69668.31771748282,68613.06931771146,70386.63573000001,67313.37647500001,69538.69218318348,70329.62069791155,69487.86634622594
2026-04-06T22:00:00Z,69477.8026691533,68621.14812107017,70386.63573000001,68231.996935,68839.86924349093,69626.11451947039,68775.92189378939
2026-04-06T23:00:00Z,69339.10429823035,68630.63840184282,70386.63573000001,68265.85,68877.24735698722,69668.02317015381,68827.48740524893
2026-04-07T00:00:00Z,69213.90334306804,68636.55928340025,70386.63573000001,68265.85,68793.31391756967,69587.91550025152,68736.65963054792
2026-04-07T01:00:00Z,69033.0381557196,68626.9042106084,70386.63573000001,68265.85,68411.12797517757,69206.60238034622,68354.2100530731
2026-04-07T02:00:00Z,68953.25189889301,68628.82648772642,70386.63573000001,68239.20333,68678.42779676388,69482.66788999026,68633.76831410229
2026-04-07T03:00:00Z,68914.57592136123,68634.96459026818,70386.63573000001,68239.20333,68776.77665091612,69587.9981587691,68752.87302763248
2026-04-07T04:00:00Z,68901.25904994762,68643.9313416858,70386.63573000001,68239.20333,68845.40603022564,69663.24686089212,68856.28777604924
2026-04-07T05:00:00Z,68849.64592773704,68644.95455222923,70386.63573000001,68239.20333,68653.24685104314,69474.38518922823,68662.10415180585
2026-04-07T06:00:00Z,68787.13572157326,68641.82783581171,70386.63573000001,68239.20333,68546.531350319,69371.57127064612,68560.6124640624
2026-04-07T07:00:00Z,68751.01889455698,68641.12506700306,70386.63573000001,68239.20333,68597.28503010786,69427.55508636723,68633.04122585349
2026-04-07T08:00:00Z,68792.28358465544,68653.18975814579,70386.63573000001,68239.20333,68904.50809454426,69742.41894702183,68946.56927152902
2026-04-07T09:00:00Z,68871.78723250979,68673.46976801738,70386.63573000001,68239.20333,69113.87625743273,69957.4157510092,69163.94741321336
2026-04-07T10:00:00Z,68730.93006972983,68655.69263462891,70386.63573000001,68165.90000000001,68199.4015787778,69033.87596636443,68215.3856864213
2026-04-07T11:00:00Z,68645.33449867876,68643.04191484813,70386.63573000001,68037.92402,68305.39384661145,69142.2394726192,68333.74057765506
2026-04-07T12:00:00Z,68589.0779434168,68632.8026530176,70386.63573000001,68037.92402,68351.14754733242,69188.55511543337,68385.59964551435
2026-04-07T13:00:00Z,68509.72506710196,68616.44295289443,70386.63573000001,68037.92402,68191.54078166313,69025.90658763296,68217.45000424726
2026-04-07T14:00:00Z,68365.44838552375,68585.58732216404,70386.63573000001,67729.75818,67821.85038187145,68649.54567552381,67822.65296759235
2026-04-07T15:00:00Z,68321.59318874069,68568.54702330018,70386.63573000001,67698.14399499999,68131.97729748716,68960.27544762152,68133.25159981694
2026-04-07T16:00:00Z,68301.2369245761,68554.72836928793,70009.06704,67698.14399499999,68197.52096182987,69022.48173045793,68229.69228548522
2026-04-07T17:00:00Z,68391.14205244808,68560.89496645983,70009.06704,67698.14399499999,68677.73280620451,69503.48875174724,68719.30544085504
2026-04-07T18:00:00Z,68402.5615963485,68556.06374333902,70009.06704,67698.14399499999,68419.93611301147,69236.8804320288,68444.41930170638
2026-04-07T19:00:00Z,68537.83457493772,68574.64440687619,70009.06704,67698.14399499999,68994.5601045326,69812.03558012794,69040.06961584101
2026-04-07T20:00:00Z,68711.5135582849,68605.04218618736,69860.913,67698.14399499999,69309.1298941636,70123.57241113108,69370.45079907721
2026-04-07T21:00:00Z,68981.76387866604,68659.02577042462,70251.78833999998,67698.14399499999,69924.17860988424,70738.80920993842,69987.27013772362
2026-04-07T22:00:00Z,69544.50301674026,68775.55900428483,71563.764,67698.14399499999,71517.69321406922,72343.66254227339,71603.6254000231
2026-04-07T23:00:00Z,70073.32901302021,68904.07577962015,72797.3805,67698.14399499999,71934.92754620925,72758.62230818394,72013.18514433644
2026-04-08T00:00:00Z,70437.07589901572,69018.61105392137,72797.3805,67698.14399499999,71727.63241057163,72542.25280145988,71799.65046212544
2026-04-08T01:00:00Z,70668.16347701222,69118.95223539395,72797.3805,67698.14399499999,71500.61858501138,72306.54063826882,71553.41232784615
2026-04-08T02:00:00Z,70823.00270434283,69210.62520537787,72797.3805,67698.14399499999,71394.150245945,72193.49424562158,71432.14110898782
2026-04-08T03:00:00Z,70926.19988115554,69295.39111536245,72797.3805,67698.14399499999,71321.35250732947,72115.39688779566,71335.63062142479
2026-04-08T04:00:00Z,71068.4176853432,69388.07637595989,72797.3805,67698.14399499999,71604.13313789689,72397.84829327365,71568.13458177759
2026-04-08T05:00:00Z,71215.6804219336,69483.70999326765,72797.3805,67698.14399499999,71771.9530595431,72565.17700001321,71723.88827370554
2026-04-08T06:00:00Z,71330.57143928169,69575.50509558326,72797.3805,67698.14399499999,71775.22428047004,72567.34440393174,71733.53399742731
2026-04-08T07:00:00Z,71396.57556388575,69659.26366311047,72797.3805,67698.14399499999,71670.56276605112,72461.64483227524,71633.24492184917
2026-04-08T08:00:00Z,71486.2254385778,69746.64065645289,72797.3805,67698.14399499999,71842.38441963553,72636.75109322782,71816.28829014984
2026-04-08T09:00:00Z,71529.03534111608,69825.50716027114,72797.3805,67698.14399499999,71719.3196583526,72514.95896037866,71693.5390719691
2026-04-08T10:00:00Z,71517.46748753473,69892.91421495394,72797.3805,67698.14399499999,71514.33987382158,72311.52139706191,71473.64025003706
2026-04-08T11:00:00Z,71552.50137919368,69965.65730822113,72797.3805,67698.14399499999,71708.5610903153,72512.84251280727,71673.02265439992
2026-04-08T12:00:00Z,71667.93440603952,70051.62843849782,72797.3805,67698.14399499999,72100.5997173884,72915.23932017553,72084.67318453423
2026-04-08T13:00:00Z,71652.84009358629,70114.82768590607,72893.4285,67698.14399499999,71622.73939537021,72438.75354886887,71598.97618016721
2026-04-08T14:00:00Z,71488.40451723378,70147.40124974665,72893.4285,67698.14399499999,70929.08969653524,71744.59181531545,70881.03056601564
2026-04-08T15:00:00Z,71448.75906895961,70194.85425996107,72893.4285,68050.967495,71319.51186971275,72147.44106726452,71296.31398577543
2026-04-08T16:00:00Z,71482.83483141303,70252.2928615953,72893.4285,68164.12089,71604.56973449362,72444.09323089894,71606.7972150869
2026-04-08T17:00:00Z,71572.91375776568,70319.06417336692,72893.4285,68323.92095000001,71883.49149325561,72734.71702284603,71896.18915593944
2026-04-08T18:00:00Z,71467.7395893733,70350.92400302542,72893.4285,68323.92095000001,71088.01244561782,71938.0678621664,71064.96449052915
2026-04-08T19:00:00Z,71434.57079173479,70390.41608453458,72893.4285,68976.784355,71300.15759770952,72160.73593164458,71307.9978769234
2026-04-08T20:00:00Z,71420.87283801594,70430.51869332907,72893.4285,69277.18408,71348.4275953331,72217.10114726986,71390.1431302195
2026-04-08T21:00:00Z,71449.87665179018,70476.26854258095,72893.4285,69892.686175,71521.32564492626,72398.97808673207,71560.45114633233
2026-04-08T22:00:00Z,71364.31295139236,70500.29186737355,72893.4285,70671.876385,71030.34432649329,71907.98916174503,71045.07521044226
2026-04-08T23:00:00Z,71298.8945177496,70523.54240339911,72893.4285,70671.876385,71031.75183303021,71914.48839645532,71040.38763583341
2026-04-09T00:00:00Z,71191.47351380525,70535.45903999505,72893.4285,70614.675,70774.84592664077,71658.39952056984,70804.92287141565
2026-04-09T01:00:00Z,71133.12162184854,70551.51744652586,72893.4285,70430.767,70886.68253607988,71774.52323817652,70914.44984352632
2026-04-09T02:00:00Z,71117.01459477108,70572.29795891256,72893.4285,70430.767,71018.03496718274,71909.24443847167,71049.02664832518
2026-04-09T03:00:00Z,71089.3202403775,70589.44457283449,72893.4285,70430.767,70950.68662695074,71841.588791117,70971.85177069533
2026-04-09T04:00:00Z,71021.02685362694,70597.30397802491,72893.4285,70430.767,70742.43072914632,71630.09411093924,70771.47044014638
2026-04-09T05:00:00Z,71012.79866393207,70613.08748912593,72893.4285,70430.767,70947.43378856627,71835.93366149839,70980.7825010143
2026-04-09T06:00:00Z,71017.03007194717,70630.17942834528,72893.4285,70430.767,70999.38129015538,71885.76770007341,71039.96174886348
2026-04-09T07:00:00Z,71009.24783373668,70644.53985984139,72893.4285,70430.767,70954.6022218696,71836.75367308053,70984.00325894004
2026-04-09T08:00:00Z,71062.63942623964,70669.23251862336,72893.4285,70430.767,71227.808473269,72108.88775097989,71256.6010167502
2026-04-09T09:00:00Z,71167.5373315197,70704.55690561833,72893.4285,70430.767,71519.32823945087,72398.90491518867,71554.92569998204
2026-04-09T10:00:00Z,71191.74014673755,70727.89948089921,72893.4285,70430.767,71267.99096224859,72138.94321790354,71294.9338704557
2026-04-09T11:00:00Z,71182.50233635142,70745.13501229108,72893.4285,70430.767,71148.78515510805,72012.50281285234,71156.40884122513
2026-04-09T12:00:00Z,71204.08626160666,70766.95113423838,72893.4285,70430.767,71285.35313461059,72144.88065039131,71288.93097167196
2026-04-09T13:00:00Z,71114.72931458295,70768.3808838613,71999.92197,70430.767,70814.57008930945,71662.74773297973,70795.25500777243
2026-04-09T14:00:00Z,71116.72502245341,70782.88411309145,71999.92197,70430.767,71142.94348241741,71989.6823180496,71119.00388540499
