timestamp,scale_used,mean_pairwise_rel,variance_anchors,range_rel,gap_system_to_now_rel,n_anchors,P_now,i,vbt_rolling_return_std,atr_14,mean_abs_pairwise,mean_pairwise_per_atr,gpr__btc_ema_fast__btc_ema_slow,gpr__btc_ema_fast__btc_resist_24h,gpr__btc_ema_fast__btc_support_24h,gpr__btc_ema_slow__btc_resist_24h,gpr__btc_ema_slow__btc_support_24h,gpr__btc_resist_24h__btc_support_24h,gpr_cohort_inter_rel,gpr_cohort_intra_rel,p_system,p_system_shrunk,p_system_tension,predictor_prices,compression_mean_pairwise,fold
2026-04-11 13:00:00+00:00,2236.6107688906272,0.010158187313641768,243.8673294219057,0.01782571002274782,0.0016896446104127693,4.0,2239.76,0.0,,,22.71991113809933,,0.007471993813607151,0.00804144668279295,0.00978426333995487,0.015513440496400101,0.002312269526347718,0.01782571002274782,0.00891285501137391,0.012648851918177485,2235.980922668753,2236.54778426844,2236.0193112441566,"{'btc_ema_fast': 2241.1334087518053, 'btc_ema_slow': 2224.4214669232074, 'btc_resist_24h': 2259.118995, 'btc_support_24h': 2219.2498200000005}",,0
2026-04-11 14:00:00+00:00,2237.1958461476693,0.010117777003368475,240.33710908956027,0.01782104819685408,0.0026305183039430327,4.0,2242.1,1.0,,,22.635448684184365,,0.007243517429648605,0.00794333148063007,0.00987771671622401,0.015186848910278675,0.0026341992865754047,0.01782104819685408,0.00891052409842704,0.012532282813251343,2236.215015377203,2237.0977630706225,2236.274558339285,"{'btc_ema_fast': 2241.34820680696, 'btc_ema_slow': 2225.143039701852, 'btc_resist_24h': 2259.118995, 'btc_support_24h': 2219.2498200000005}",0.9960218975073413,0
2026-04-11 15:00:00+00:00,2239.0744331862584,0.009735248142127272,221.40352543600756,0.01693525656761661,0.005608871232841937,4.0,2249.54,2.0,,,21.7979452157612,,0.0076057191499138066,0.006743842224222191,0.01019141434339442,0.014349561374135997,0.0025856951934806133,0.01693525656761661,0.008467628283808305,0.012270487858765208,2236.9813198235097,2238.865121849983,2237.1035816913654,"{'btc_ema_fast': 2243.1686052943023, 'btc_ema_slow': 2226.138833999735, 'btc_resist_24h': 2258.26857, 'btc_support_24h': 2220.34927}",0.9621924004537904,0
2026-04-11 16:00:00+00:00,2246.7644451567617,0.012091504717392934,383.7832061496365,0.02140418647214082,0.006364114334597307,4.0,2258.68,3.0,,,27.166762887483703,,0.008522716780549684,0.012881469691591136,0.008336468887935149,0.02140418647214082,0.00018624789261453609,0.021217938579526283,0.010702093236070413,0.014870327680037983,2244.381334188114,2246.526134059897,2244.554226573231,"{'btc_ema_fast': 2246.6155818955685, 'btc_ema_slow': 2227.4670448568886, 'btc_resist_24h': 2275.55721, 'btc_support_24h': 2227.8855000000003}",1.2420335404774583,0
2026-04-11 17:00:00+00:00,2247.882949581748,0.012145644308148254,377.37268838148884,0.02120738093096424,0.006473851543119901,4.0,2260.01,4.0,,,27.30198675197107,,0.009251723055996806,0.011550908712894712,0.009656472218069529,0.02080263176889152,0.00040474916207272263,0.02120738093096424,0.010603690465482119,0.015229551993480524,2245.4575394980975,2247.640408573383,2245.6342885071617,"{'btc_ema_fast': 2249.5921192521087, 'btc_ema_slow': 2228.795328740281, 'btc_resist_24h': 2275.55721, 'btc_support_24h': 2227.8855000000003}",1.0044774899419626,0
2026-04-11 18:00:00+00:00,2266.4270223099074,0.020919849389129358,1147.9631943015706,0.03741583742395232,0.020656113242242154,4.0,2305.44,5.0,0.00811602797681588,,47.41331195817619,,0.013271584062919183,0.022362513808204705,0.015053323615747615,0.03563409787112389,0.0017817395528284309,0.03741583742395232,0.01870791871197616,0.02534371074343575,2258.624426771889,2265.6467627561055,2259.603801512887,"{'btc_ema_fast': 2262.0027594183066, 'btc_ema_slow': 2231.923682669249, 'btc_resist_24h': 2312.685765, 'btc_support_24h': 2227.8855000000003}",1.7224157779011096,0
2026-04-11 19:00:00+00:00,2275.228220575667,0.02551157379422357,1672.1183716885835,0.04536224720959461,0.021482739563081294,4.0,2315.96,6.0,0.007742047772347507,,58.04465264791611,,0.016982701136557594,0.025097134062535102,0.020265113147059508,0.0420798351990927,0.003282412010501913,0.04536224720959461,0.022681123604797307,0.0311724741730761,2267.0818646908,2274.41358498718,2268.328822846665,"{'btc_ema_fast': 2273.993257325349, 'btc_ema_slow': 2235.353736437851, 'btc_resist_24h': 2331.094965, 'btc_support_24h': 2227.8855000000003}",1.2194912745155913,0
2026-04-11 20:00:00+00:00,2273.949886073699,0.025733769045100607,1655.0095206934168,0.04538774826660996,0.012860501847758759,4.0,2298.32,7.0,0.010069647869275073,,58.51730118835341,,0.01823936947077376,0.022733906835265234,0.022653841431344728,0.040973276306038996,0.004414471960570969,0.04538774826660996,0.022693874133304984,0.03181355886869186,2269.0758632884385,2273.462483795173,2269.828425148497,"{'btc_ema_fast': 2279.3992001419383, 'btc_ema_slow': 2237.923788011816, 'btc_resist_24h': 2331.094965, 'btc_support_24h': 2227.8855000000003}",1.008709586192889,0
2026-04-11 21:00:00+00:00,2275.569747280179,0.02585667028111326,1642.3246553996069,0.04535543906019938,0.012545562841089365,4.0,2299.36,8.0,0.010222767684567091,,58.83865665709982,,0.019073704506081438,0.02076843903060163,0.02458700002959775,0.03984214353668306,0.005513295523516312,0.04535543906019938,0.02267771953009969,0.03221457178314041,2270.811696736215,2275.0939422257825,2271.5498608007915,"{'btc_ema_fast': 2283.83493344373, 'btc_ema_slow': 2240.4313885011293, 'btc_resist_24h': 2331.094965, 'btc_support_24h': 2227.8855000000003}",1.0047758739031682,0
2026-04-11 22:00:00+00:00,2276.24035741316,0.02589260967915483,1627.9388548201164,0.04534207675559015,0.010880912037055315,4.0,2296.88,9.0,0.010372383591738305,,58.937803110438836,,0.019329427808158533,0.019488771356076368,0.025853305399513783,0.0388181991642349,0.00652387759135525,0.04534207675559015,0.022671038377795077,0.03233575228187434,2272.112428895792,2275.8275645614235,2272.753725947094,"{'btc_ema_fast': 2286.733837122901, 'btc_ema_slow': 2242.7354134602665, 'btc_resist_24h': 2331.094965, 'btc_support_24h': 2227.8855000000003}",1.0013899468744754,0
