timestamp,scale_used,mean_pairwise_rel,variance_anchors,range_rel,gap_system_to_now_rel,n_anchors,P_now,i,vbt_rolling_return_std,atr_14,mean_abs_pairwise,mean_pairwise_per_atr,gpr_cohort_inter_rel,gpr_cohort_intra_rel,p_system,predictor_prices,compression_mean_pairwise
2026-04-06 10:00:00+00:00,69770.88,0.0030000000000000534,10952.94531594279,0.0030000000000000534,0.0,2.0,69770.88,153.0,0.0037585303874921937,394.48435543186434,209.31264000000374,0.5305980759892426,0.0030000000000000534,,69770.88,"{'eth_beta_pair_1d': 69875.53632000001, 'war_news_fwd_4h': 69666.22368000001}",1.0000000000000473
2026-04-06 11:00:00+00:00,69614.91,0.0029999999999999576,10904.03031219292,0.0029999999999999576,0.0,2.0,69614.91,154.0,0.0034537880907652674,381.0176157581606,208.84472999999707,0.5481235548241815,0.0029999999999999576,,69614.91,"{'eth_beta_pair_1d': 69719.33236500001, 'war_news_fwd_4h': 69510.48763500001}",0.999999999999968
2026-04-06 12:00:00+00:00,69366.75,0.003000000000000045,10826.428512515951,0.003000000000000045,0.0,2.0,69366.75,155.0,0.00420578622815326,375.70492891829196,208.10025000000314,0.5538927865523442,0.003000000000000045,,69366.75,"{'eth_beta_pair_1d': 69470.80012500001, 'war_news_fwd_4h': 69262.699875}",1.0000000000000293
2026-04-06 13:00:00+00:00,69428.23,0.003000000000000006,10845.628022099068,0.003000000000000006,0.0,2.0,69428.23,156.0,0.004182599629371702,371.36243399555707,208.2846900000004,0.5608663422388391,0.003000000000000006,,69428.23,"{'eth_beta_pair_1d': 69532.372345, 'war_news_fwd_4h': 69324.087655}",0.999999999999987
2026-04-06 14:00:00+00:00,69654.38,0.002999999999999893,10916.398469664124,0.002999999999999893,0.0,2.0,69654.38,157.0,0.0027046995732198193,390.9886887101605,208.96313999999256,0.5344480442371485,0.002999999999999893,,69654.38,"{'eth_beta_pair_1d': 69758.86157000001, 'war_news_fwd_4h': 69549.89843000002}",0.9999999999999623
2026-04-06 15:00:00+00:00,69968.87,0.003000000000000078,11015.196230423599,0.003000000000000078,0.0,2.0,69968.87,158.0,0.003458742413685502,394.94521094514937,209.90661000000546,0.5314828593507306,0.003000000000000078,,69968.87,"{'eth_beta_pair_1d': 70073.823305, 'war_news_fwd_4h': 69863.91669499999}",1.0000000000000617
2026-04-06 16:00:00+00:00,69799.14,0.002999999999999912,10961.81987566346,0.002999999999999912,0.0,2.0,69799.14,159.0,0.003498183924204591,407.40269587763913,209.39741999999387,0.5139814294770526,0.002999999999999912,,69799.14,"{'eth_beta_pair_1d': 69903.83871, 'war_news_fwd_4h': 69694.44129}",0.9999999999999446
2026-04-06 17:00:00+00:00,69574.61,0.003000000000000038,10891.4093024675,0.003000000000000038,0.0,2.0,69574.61,160.0,0.003398306522756258,416.72964617209317,208.72383000000264,0.5008614863791279,0.003000000000000038,,69574.61,"{'eth_beta_pair_1d': 69678.971915, 'war_news_fwd_4h': 69470.248085}",1.000000000000042
2026-04-06 18:00:00+00:00,69888.97,0.0029999999999999988,10990.053287237017,0.0029999999999999988,0.0,2.0,69888.97,161.0,0.003834174375734157,421.8411000169432,209.66690999999992,0.49702817006588185,0.0029999999999999988,,69888.97,"{'eth_beta_pair_1d': 69993.803455, 'war_news_fwd_4h': 69784.136545}",0.999999999999987
2026-04-06 19:00:00+00:00,69739.53,0.003000000000000058,10943.104600397448,0.003000000000000058,0.0,2.0,69739.53,162.0,0.003914431937326792,414.3281643014475,209.21859000000404,0.504958648786872,0.003000000000000058,,69739.53,"{'eth_beta_pair_1d': 69844.139295, 'war_news_fwd_4h': 69634.920705}",1.0000000000000198
2026-04-06 20:00:00+00:00,69826.01,0.002999999999999977,10970.261263170058,0.002999999999999977,0.0,2.0,69826.01,163.0,0.003238023302633997,409.66758113705856,209.4780299999984,0.5113366047139457,0.002999999999999977,,69826.01,"{'eth_beta_pair_1d': 69930.749015, 'war_news_fwd_4h': 69721.270985}",0.999999999999973
2026-04-06 21:00:00+00:00,69504.99000000002,0.003000000000000054,10869.623178525622,0.003000000000000054,2.0936504311944866e-16,2.0,69504.99,164.0,0.003690901177974197,409.18561105583996,208.5149700000038,0.5095852942188346,0.003000000000000054,,69504.99000000002,"{'eth_beta_pair_1d': 69609.24748500001, 'war_news_fwd_4h': 69400.73251500001}",1.0000000000000255
2026-04-06 22:00:00+00:00,68811.0,0.003000000000000066,10653.645872250469,0.003000000000000066,0.0,2.0,68811.0,165.0,0.005552548440862839,435.0237816947084,206.43300000000454,0.47453267772122715,0.003000000000000066,,68811.0,"{'eth_beta_pair_1d': 68914.21650000001, 'war_news_fwd_4h': 68707.7835}",1.000000000000004
2026-04-06 23:00:00+00:00,68853.66,0.0029999999999999233,10666.859614639558,0.0029999999999999233,0.0,2.0,68853.66,166.0,0.004559586100499562,447.7342258593722,206.56097999999474,0.4613473084473846,0.0029999999999999233,,68853.66,"{'eth_beta_pair_1d': 68956.94049000001, 'war_news_fwd_4h': 68750.37951000001}",0.9999999999999525
2026-04-07 00:00:00+00:00,68775.7,0.002999999999999927,10642.71804860198,0.002999999999999927,0.0,2.0,68775.7,167.0,0.00462727197354264,444.63820972655986,206.32709999999497,0.464033669366563,0.002999999999999927,,68775.7,"{'eth_beta_pair_1d': 68878.86355, 'war_news_fwd_4h': 68672.53645}",1.0000000000000013
2026-04-07 01:00:00+00:00,68400.01000000001,0.002999999999999893,10526.763077999476,0.002999999999999893,2.1274726755693237e-16,2.0,68400.01,168.0,0.004117617777709955,452.0290518889485,205.2000299999927,0.4539531898281725,0.002999999999999893,,68400.01000000001,"{'eth_beta_pair_1d': 68502.610015, 'war_news_fwd_4h': 68297.409985}",0.9999999999999886
2026-04-07 02:00:00+00:00,68674.0,0.0029999999999999593,10611.266120999711,0.0029999999999999593,0.0,2.0,68674.0,169.0,0.00544673072251891,451.2112624683095,206.0219999999972,0.45659764535347125,0.0029999999999999593,,68674.0,"{'eth_beta_pair_1d': 68777.011, 'war_news_fwd_4h': 68570.989}",1.0000000000000222
2026-04-07 03:00:00+00:00,68779.21,0.0029999999999999203,10643.80438850366,0.0029999999999999203,0.0,2.0,68779.21,170.0,0.003530588156882134,431.5068865777164,206.33762999999453,0.4781792282307693,0.0029999999999999203,,68779.21,"{'eth_beta_pair_1d': 68882.378815, 'war_news_fwd_4h': 68676.04118500001}",0.999999999999987
2026-04-07 04:00:00+00:00,68854.65,0.0029999999999999437,10667.166359900224,0.0029999999999999437,0.0,2.0,68854.65,171.0,0.003560787276240554,432.1842518221656,206.5639499999961,0.4779534402956281,0.0029999999999999437,,68854.65,"{'eth_beta_pair_1d': 68957.931975, 'war_news_fwd_4h': 68751.368025}",1.0000000000000078
2026-04-07 05:00:00+00:00,68669.0,0.002999999999999968,10609.721012249773,0.002999999999999968,0.0,2.0,68669.0,172.0,0.0037496764118829747,419.37109097772543,206.0069999999978,0.4912284237802641,0.002999999999999968,,68669.0,"{'eth_beta_pair_1d': 68772.0035, 'war_news_fwd_4h': 68565.99650000001}",1.000000000000008
2026-04-07 06:00:00+00:00,68568.35,0.00300000000000006,10578.641898876049,0.00300000000000006,0.0,2.0,68568.35,173.0,0.002635869667298552,405.55958447931613,205.70505000000412,0.5072128926853047,0.00300000000000006,,68568.35,"{'eth_beta_pair_1d': 68671.20252500002, 'war_news_fwd_4h': 68465.49747500001}",1.0000000000000306
2026-04-07 07:00:00+00:00,68624.61,0.0029999999999999537,10596.008469716897,0.0029999999999999537,0.0,2.0,68624.61,174.0,0.0018398347556762087,391.1424713022222,205.87382999999681,0.526339748569327,0.0029999999999999537,,68624.61,"{'eth_beta_pair_1d': 68727.546915, 'war_news_fwd_4h': 68521.673085}",0.9999999999999646
2026-04-07 08:00:00+00:00,68936.71,0.002999999999999971,10692.607467654021,0.002999999999999971,0.0,2.0,68936.71,175.0,0.002780157474654417,390.40943763777705,206.81012999999803,0.5297262567506809,0.002999999999999971,,68936.71,"{'eth_beta_pair_1d': 69040.115065, 'war_news_fwd_4h': 68833.30493500001}",1.0000000000000058
2026-04-07 09:00:00+00:00,69150.05000000002,0.0030000000000000603,10758.891183756063,0.0030000000000000603,2.104396920662653e-16,2.0,69150.05,176.0,0.0030270599849740475,385.22733494936443,207.45015000000421,0.5385135767358569,0.0030000000000000603,,69150.05000000002,"{'eth_beta_pair_1d': 69253.77507500001, 'war_news_fwd_4h': 69046.32492500001}",1.0000000000000298
2026-04-07 10:00:00+00:00,68237.93,0.0029999999999999172,10476.933954040445,0.0029999999999999172,0.0,2.0,68237.93,177.0,0.007060448111959761,429.13038245298094,204.71378999999433,0.4770433378075356,0.0029999999999999172,,68237.93,"{'eth_beta_pair_1d': 68340.286895, 'war_news_fwd_4h': 68135.573105}",0.9999999999999523
2026-04-07 11:00:00+00:00,68345.75,0.0029999999999999116,10510.068471890005,0.0029999999999999116,0.0,2.0,68345.75,178.0,0.007166547839973857,425.90678370633947,205.03724999999395,0.4814134403207019,0.0029999999999999116,,68345.75,"{'eth_beta_pair_1d': 68448.268625, 'war_news_fwd_4h': 68243.231375}",0.9999999999999981
2026-04-07 12:00:00+00:00,68392.18,0.003000000000000006,10524.35314159294,0.003000000000000006,0.0,2.0,68392.18,179.0,0.0071596829141517965,432.5655848701727,205.1765400000004,0.4743246970550851,0.003000000000000006,,68392.18,"{'eth_beta_pair_1d': 68494.76827, 'war_news_fwd_4h': 68289.59173}",1.0000000000000315
2026-04-07 13:00:00+00:00,68231.99,0.0030000000000000096,10475.110033560293,0.0030000000000000096,0.0,2.0,68231.99,180.0,0.006543865709740926,432.7930430937318,204.69597000000067,0.4729650193468309,0.0030000000000000096,,68231.99,"{'eth_beta_pair_1d': 68334.337985, 'war_news_fwd_4h': 68129.642015}",1.000000000000001
2026-04-07 14:00:00+00:00,67860.48000000001,0.002999999999999918,10361.350678117837,0.002999999999999918,2.1443873117854234e-16,2.0,67860.48,181.0,0.005958284159086077,437.20925430132206,203.58143999999447,0.46563845114698177,0.002999999999999918,,67860.48000000001,"{'eth_beta_pair_1d': 67962.27072, 'war_news_fwd_4h': 67758.68928}",0.9999999999999695
2026-04-07 15:00:00+00:00,68168.1,0.0030000000000000074,10455.502179622552,0.0030000000000000074,0.0,2.0,68168.1,182.0,0.0038223502515513583,444.30787899408557,204.5043000000005,0.4602761050805556,0.0030000000000000074,,68168.1,"{'eth_beta_pair_1d': 68270.35215, 'war_news_fwd_4h': 68065.84785}",1.0000000000000298
2026-04-07 16:00:00+00:00,68229.99,0.0030000000000000985,10474.495954650913,0.0030000000000000985,0.0,2.0,68229.99,183.0,0.0037553761102853806,438.9444590659367,204.68997000000672,0.466323166342234,0.0030000000000000985,,68229.99,"{'eth_beta_pair_1d': 68332.33498500001, 'war_news_fwd_4h': 68127.645015}",1.0000000000000304
2026-04-07 17:00:00+00:00,68705.81,0.002999999999999977,10621.098737451062,0.002999999999999977,0.0,2.0,68705.81,184.0,0.005021345311569577,464.86128341836974,206.11742999999842,0.44339556197132285,0.002999999999999977,,68705.81,"{'eth_beta_pair_1d': 68808.868715, 'war_news_fwd_4h': 68602.751285}",0.9999999999999595
2026-04-07 18:00:00+00:00,68442.53,0.0030000000000000113,10539.854803802105,0.0030000000000000113,0.0,2.0,68442.53,185.0,0.00530017891786525,461.30976317420044,205.32759000000078,0.44509699640253375,0.0030000000000000113,,68442.53,"{'eth_beta_pair_1d': 68545.193795, 'war_news_fwd_4h': 68339.866205}",1.0000000000000113
2026-04-07 19:00:00+00:00,69011.29000000001,0.0029999999999999897,10715.755831794151,0.0029999999999999897,2.1086282010330267e-16,2.0,69011.29,186.0,0.00491615150042746,481.24049437604305,207.0338699999993,0.43020874681053395,0.0029999999999999897,,69011.29000000001,"{'eth_beta_pair_1d': 69114.806935, 'war_news_fwd_4h': 68907.773065}",0.9999999999999928
2026-04-07 20:00:00+00:00,69319.39,0.002999999999999972,10811.650117437024,0.002999999999999972,0.0,2.0,69319.39,187.0,0.004912215879530035,484.29260192061145,207.95816999999806,0.42940604332024873,0.002999999999999972,,69319.39,"{'eth_beta_pair_1d': 69423.369085, 'war_news_fwd_4h': 69215.410915}",0.9999999999999941
2026-04-07 21:00:00+00:00,69927.64,0.002999999999999969,11002.218380931372,0.002999999999999969,0.0,2.0,69927.64,188.0,0.0051810094433354,514.3317017834247,209.78291999999783,0.40787476111735654,0.002999999999999969,,69927.64,"{'eth_beta_pair_1d': 70032.53146, 'war_news_fwd_4h': 69822.74854}",0.999999999999999
2026-04-07 22:00:00+00:00,71514.09,0.003000000000000075,11507.096404188802,0.003000000000000075,0.0,2.0,71514.09,189.0,0.009602967821563196,591.9051516560372,214.54227000000537,0.36246055537742355,0.003000000000000075,,71514.09,"{'eth_beta_pair_1d': 71621.361135, 'war_news_fwd_4h': 71406.818865}",1.0000000000000355
2026-04-07 23:00:00+00:00,71924.22,0.0030000000000000326,11639.460200869155,0.0030000000000000326,0.0,2.0,71924.22,190.0,0.007316940851617157,661.4904979663207,215.77266000000236,0.3261916243141383,0.0030000000000000326,,71924.22,"{'eth_beta_pair_1d': 72032.10633000001, 'war_news_fwd_4h': 71816.33367}",0.9999999999999858
2026-04-08 00:00:00+00:00,71710.19,0.0029999999999999146,11570.290537130568,0.0029999999999999146,0.0,2.0,71710.19,191.0,0.009408251762270507,654.8940338258692,215.1305699999939,0.3284967626643478,0.0029999999999999146,,71710.19,"{'eth_beta_pair_1d': 71817.755285, 'war_news_fwd_4h': 71602.62471500001}",0.9999999999999607
2026-04-08 01:00:00+00:00,71476.97,0.0029999999999999367,11495.153790856542,0.0029999999999999367,0.0,2.0,71476.97,192.0,0.010632574029003503,629.9673171240223,214.4309099999955,0.3403841821174673,0.0029999999999999367,,71476.97,"{'eth_beta_pair_1d': 71584.185455, 'war_news_fwd_4h': 71369.754545}",1.0000000000000073
2026-04-08 02:00:00+00:00,71364.94,0.002999999999999978,11459.147987707933,0.002999999999999978,0.0,2.0,71364.94,193.0,0.011004413602292524,619.6853659008771,214.09481999999844,0.3454895528939187,0.002999999999999978,,71364.94,"{'eth_beta_pair_1d': 71471.98741, 'war_news_fwd_4h': 71257.89259}",1.0000000000000138
2026-04-08 03:00:00+00:00,71287.39000000001,0.002999999999999902,11434.256939276482,0.002999999999999902,2.041302848703936e-16,2.0,71287.39,194.0,0.003673509756542106,589.9071254793864,213.86216999999306,0.3625353225326759,0.002999999999999902,,71287.39000000001,"{'eth_beta_pair_1d': 71394.321085, 'war_news_fwd_4h': 71180.45891500001}",0.9999999999999747
2026-04-08 04:00:00+00:00,71566.18,0.0029999999999999667,11523.865769532642,0.0029999999999999667,0.0,2.0,71566.18,195.0,0.0028905636265107774,575.5844736594303,214.6985399999976,0.3730096099274446,0.0029999999999999667,,71566.18,"{'eth_beta_pair_1d': 71673.52927, 'war_news_fwd_4h': 71458.83073}",1.0000000000000215
2026-04-08 05:00:00+00:00,71731.1,0.0029999999999999858,11577.039091222392,0.0029999999999999858,0.0,2.0,71731.1,196.0,0.002949587697415121,553.8712969694715,215.193299999999,0.38852582030778193,0.0029999999999999858,,71731.1,"{'eth_beta_pair_1d': 71838.69665000001, 'war_news_fwd_4h': 71623.50335000001}",1.0000000000000064
2026-04-08 06:00:00+00:00,71732.69,0.0029999999999999797,11577.552332931069,0.0029999999999999797,0.0,2.0,71732.69,197.0,0.0023277974631243565,540.0433471859377,215.19806999999855,0.3984829571947408,0.0029999999999999797,,71732.69,"{'eth_beta_pair_1d': 71840.28903500001, 'war_news_fwd_4h': 71625.09096500001}",0.999999999999998
2026-04-08 07:00:00+00:00,71627.59,0.0029999999999999515,11543.651210717851,0.0029999999999999515,0.0,2.0,71627.59,198.0,0.0023030458522898204,524.9659652440855,214.88276999999653,0.40932705018331184,0.0029999999999999515,,71627.59,"{'eth_beta_pair_1d': 71735.031385, 'war_news_fwd_4h': 71520.148615}",0.9999999999999906
2026-04-08 08:00:00+00:00,71800.0,0.002999999999999919,11599.289999999373,0.002999999999999919,0.0,2.0,71800.0,199.0,0.002135260259834999,502.0033962980798,215.39999999999418,0.42908076237813714,0.002999999999999919,,71800.0,"{'eth_beta_pair_1d': 71907.7, 'war_news_fwd_4h': 71692.3}",0.9999999999999891
2026-04-08 09:00:00+00:00,71678.87,0.0029999999999999385,11560.185910072549,0.0029999999999999385,0.0,2.0,71678.87,200.0,0.001974676565471005,492.30672513393125,215.03660999999556,0.43679397217556837,0.0029999999999999385,,71678.87,"{'eth_beta_pair_1d': 71786.388305, 'war_news_fwd_4h': 71571.351695}",1.0000000000000064
2026-04-08 10:00:00+00:00,71476.98000000001,0.0030000000000000786,11495.157007321504,0.0030000000000000786,2.0358883697054423e-16,2.0,71476.98,201.0,0.0020133650761564367,480.884101910079,214.43094000000565,0.44590981308860633,0.0030000000000000786,,71476.98000000001,"{'eth_beta_pair_1d': 71584.19547, 'war_news_fwd_4h': 71369.76453}",1.0000000000000466
2026-04-08 11:00:00+00:00,71675.12,0.0029999999999999953,11558.97636078236,0.0029999999999999953,0.0,2.0,71675.12,202.0,0.002563178310164584,470.24238034507295,215.02535999999964,0.4572649531124989,0.0029999999999999953,,71675.12,"{'eth_beta_pair_1d': 71782.63268, 'war_news_fwd_4h': 71567.60732}",0.9999999999999722
2026-04-08 12:00:00+00:00,72071.95000000001,0.0029999999999999055,11687.323447804893,0.0029999999999999055,2.0190816577554582e-16,2.0,72071.95,203.0,0.0034348485115379443,479.51435317756795,216.21584999999322,0.4509058979511439,0.0029999999999999055,,72071.95000000001,"{'eth_beta_pair_1d': 72180.057925, 'war_news_fwd_4h': 71963.84207500001}",0.99999999999997
2026-04-08 13:00:00+00:00,71600.01000000001,0.002999999999999979,11534.763222000065,0.002999999999999979,2.0323901111699355e-16,2.0,71600.01,204.0,0.004756318689007456,541.4776136648845,214.80002999999851,0.3966923554718483,0.002999999999999979,,71600.01000000001,"{'eth_beta_pair_1d': 71707.410015, 'war_news_fwd_4h': 71492.609985}",1.0000000000000244
2026-04-08 14:00:00+00:00,70912.88,0.0029999999999999424,11314.432237261968,0.0029999999999999424,0.0,2.0,70912.88,205.0,0.006295839454602059,577.3856412602502,212.73863999999594,0.3684515595775032,0.0029999999999999424,,70912.88,"{'eth_beta_pair_1d': 71019.24932, 'war_news_fwd_4h': 70806.51068}",0.9999999999999879
2026-04-08 15:00:00+00:00,71310.0,0.0030000000000001063,11441.51122500081,0.0030000000000001063,0.0,2.0,71310.0,206.0,0.00713574444784782,572.9830954559466,213.93000000000757,0.37336180019372917,0.0030000000000001063,,71310.0,"{'eth_beta_pair_1d': 71416.96500000001, 'war_news_fwd_4h': 71203.035}",1.0000000000000546
2026-04-08 16:00:00+00:00,71602.1,0.0029999999999999515,11535.43662992213,0.0029999999999999515,0.0,2.0,71602.1,207.0,0.007307591690879827,564.060731494808,214.80629999999655,0.380821227229809,0.0029999999999999515,,71602.1,"{'eth_beta_pair_1d': 71709.50315, 'war_news_fwd_4h': 71494.69685000001}",0.9999999999999484
2026-04-08 17:00:00+00:00,71888.19,0.0030000000000001124,11627.801688322099,0.0030000000000001124,0.0,2.0,71888.19,208.0,0.0070334548968748615,557.5842506737504,215.6645700000081,0.3867838263713732,0.0030000000000001124,,71888.19,"{'eth_beta_pair_1d': 71996.02228500001, 'war_news_fwd_4h': 71780.357715}",1.0000000000000537
2026-04-08 18:00:00+00:00,71099.63,0.003000000000000077,11374.10411880861,0.003000000000000077,0.0,2.0,71099.63,209.0,0.008171238757647054,575.112518482768,213.29889000000549,0.3708820155101467,0.003000000000000077,,71099.63,"{'eth_beta_pair_1d': 71206.27944500001, 'war_news_fwd_4h': 70992.980555}",0.9999999999999881
2026-04-08 19:00:00+00:00,71318.48000000001,0.003000000000000072,11444.232576398954,0.003000000000000072,2.0404129796886936e-16,2.0,71318.48,210.0,0.006840579162499434,559.2630528768561,213.95544000000518,0.3825667347403261,0.003000000000000072,,71318.48000000001,"{'eth_beta_pair_1d': 71425.45772, 'war_news_fwd_4h': 71211.50228}",0.9999999999999984
2026-04-08 20:00:00+00:00,71372.93,0.0029999999999999047,11461.714057765294,0.0029999999999999047,0.0,2.0,71372.93,211.0,0.006382386937469255,534.5864062427945,214.11878999999317,0.4005316773856503,0.0029999999999999047,,71372.93,"{'eth_beta_pair_1d': 71479.989395, 'war_news_fwd_4h': 71265.870605}",0.9999999999999442
2026-04-08 21:00:00+00:00,71551.39,0.0029999999999999207,11519.103174596617,0.0029999999999999207,0.0,2.0,71551.39,212.0,0.006174920885075688,526.197377225452,214.65416999999434,0.40793470148374505,0.0029999999999999207,,71551.39,"{'eth_beta_pair_1d': 71658.717085, 'war_news_fwd_4h': 71444.062915}",1.0000000000000053
2026-04-08 22:00:00+00:00,71064.84,0.0030000000000000642,11362.975839508086,0.0030000000000000642,0.0,2.0,71064.84,213.0,0.006260138294778437,524.8089931379204,213.19452000000456,0.4062325965972477,0.0030000000000000642,,71064.84,"{'eth_beta_pair_1d': 71171.43726, 'war_news_fwd_4h': 70958.24274}",1.0000000000000477
2026-04-08 23:00:00+00:00,71069.93,0.002999999999999909,11364.603637960334,0.002999999999999909,0.0,2.0,71069.93,214.0,0.0039536296126953105,508.90192219949756,213.20978999999352,0.4189604729306012,0.002999999999999909,,71069.93,"{'eth_beta_pair_1d': 71176.53489499999, 'war_news_fwd_4h': 70963.325105}",0.9999999999999483
2026-04-09 00:00:00+00:00,70815.5,0.0030000000000000773,11283.37884056308,0.0030000000000000773,0.0,2.0,70815.5,215.0,0.003740701823195038,507.1024991852482,212.44650000000547,0.4189419305590865,0.0030000000000000773,,70815.5,"{'eth_beta_pair_1d': 70921.72325000001, 'war_news_fwd_4h': 70709.27675}",1.0000000000000562
2026-04-09 01:00:00+00:00,70928.89,0.0030000000000000187,11319.541732422365,0.0030000000000000187,0.0,2.0,70928.89,216.0,0.003878548314755305,505.9308921005874,212.78667000000132,0.4205844579217666,0.0030000000000000187,,70928.89,"{'eth_beta_pair_1d': 71035.283335, 'war_news_fwd_4h': 70822.496665}",0.9999999999999805
2026-04-09 02:00:00+00:00,71060.64,0.0030000000000000382,11361.63275372189,0.0030000000000000382,0.0,2.0,71060.64,217.0,0.0037313573252429682,497.1101140934028,213.18192000000272,0.42884245151356476,0.0030000000000000382,,71060.64,"{'eth_beta_pair_1d': 71167.23096, 'war_news_fwd_4h': 70954.04904}",1.0000000000000064
2026-04-09 03:00:00+00:00,70992.39,0.002999999999999976,11339.818735302044,0.002999999999999976,0.0,2.0,70992.39,218.0,0.002210996458477026,481.51510594387395,212.9771699999983,0.4423063105829606,0.002999999999999976,,70992.39,"{'eth_beta_pair_1d': 71098.878585, 'war_news_fwd_4h': 70885.901415}",0.9999999999999793
2026-04-09 04:00:00+00:00,70782.0,0.0030000000000000708,11272.70592900053,0.0030000000000000708,0.0,2.0,70782.0,219.0,0.002513102491263857,466.504026947883,212.346000000005,0.45518578133030335,0.0030000000000000708,,70782.0,"{'eth_beta_pair_1d': 70888.17300000001, 'war_news_fwd_4h': 70675.827}",1.0000000000000315
2026-04-09 05:00:00+00:00,70984.0,0.0030000000000000673,11337.138576000509,0.0030000000000000673,0.0,2.0,70984.0,220.0,0.002383412298023066,461.5923107373193,212.95200000000477,0.46134217370269515,0.0030000000000000673,,70984.0,"{'eth_beta_pair_1d': 71090.47600000001, 'war_news_fwd_4h': 70877.524}",0.9999999999999989
2026-04-09 06:00:00+00:00,71031.84,0.0030000000000000365,11352.425161017874,0.0030000000000000365,0.0,2.0,71031.84,221.0,0.0023090541896359975,448.1050028275111,213.09552000000258,0.4755481832503204,0.0030000000000000365,,71031.84,"{'eth_beta_pair_1d': 71138.38776, 'war_news_fwd_4h': 70925.29224}",0.9999999999999898
2026-04-09 07:00:00+00:00,70982.01000000001,0.0030000000000000903,11336.50292319091,0.0030000000000000903,2.0500849762308577e-16,2.0,70982.01,222.0,0.00215376579090385,427.56893119697503,212.94603000000643,0.4980390633245173,0.0030000000000000903,,70982.01000000001,"{'eth_beta_pair_1d': 71088.483015, 'war_news_fwd_4h': 70875.536985}",1.000000000000018
2026-04-09 08:00:00+00:00,71249.51000000001,0.0029999999999999593,11422.108519289917,0.0029999999999999593,2.0423881130364055e-16,2.0,71249.51,223.0,0.0027128486035661124,433.7840075400484,213.74852999999712,0.4927533663865262,0.0029999999999999593,,71249.51000000001,"{'eth_beta_pair_1d': 71356.384265, 'war_news_fwd_4h': 71142.635735}",0.9999999999999564
2026-04-09 09:00:00+00:00,71534.68,0.003000000000000079,11513.723496081004,0.003000000000000079,0.0,2.0,71534.68,224.0,0.0020525437438272424,436.01443557290173,214.60404000000563,0.49219480478444794,0.003000000000000079,,71534.68,"{'eth_beta_pair_1d': 71641.98202, 'war_news_fwd_4h': 71427.37797999999}",1.00000000000004
2026-04-09 10:00:00+00:00,71276.45000000001,0.002999999999999999,11430.747730355622,0.002999999999999999,2.0416161619113816e-16,2.0,71276.45,225.0,0.0031930204441029315,423.31697588912306,213.82934999999998,0.5051282187558834,0.002999999999999999,,71276.45000000001,"{'eth_beta_pair_1d': 71383.364675, 'war_news_fwd_4h': 71169.535325}",0.9999999999999734
2026-04-09 11:00:00+00:00,71150.17,0.0029999999999999315,11390.280054814504,0.0029999999999999315,0.0,2.0,71150.17,226.0,0.0034027066108991764,415.3300490399,213.45050999999512,0.5139298504729412,0.0029999999999999315,,71150.17,"{'eth_beta_pair_1d': 71256.895255, 'war_news_fwd_4h': 71043.444745}",0.9999999999999775
2026-04-09 12:00:00+00:00,71279.63,0.002999999999999987,11431.767719107927,0.002999999999999987,0.0,2.0,71279.63,227.0,0.0033970194739849162,406.29147410847816,213.83888999999908,0.5263189203495444,0.002999999999999987,,71279.63,"{'eth_beta_pair_1d': 71386.54944500001, 'war_news_fwd_4h': 71172.71055500001}",1.0000000000000184
2026-04-09 13:00:00+00:00,70801.98,0.0029999999999999567,11279.070836820572,0.0029999999999999567,0.0,2.0,70801.98,228.0,0.0042592586724769866,429.1235116721585,212.40593999999692,0.4949762346330505,0.0029999999999999567,,70801.98,"{'eth_beta_pair_1d': 70908.18297, 'war_news_fwd_4h': 70695.77703}",0.9999999999999899
2026-04-09 14:00:00+00:00,71123.71000000002,0.0029999999999999927,11381.809779369174,0.0029999999999999927,2.0460005852291517e-16,2.0,71123.71,229.0,0.004429794259355703,450.44468940986116,213.37112999999954,0.47368996686261833,0.0029999999999999927,,71123.71000000002,"{'eth_beta_pair_1d': 71230.39556500001, 'war_news_fwd_4h': 71017.02443500001}",1.000000000000012
2026-04-09 15:00:00+00:00,72141.99000000002,0.002999999999999952,11710.050122609857,0.002999999999999952,2.0171214057675493e-16,2.0,72141.99,230.0,0.007860875396847648,520.3100687377281,216.4259699999966,0.41595575985113237,0.002999999999999952,,72141.99000000002,"{'eth_beta_pair_1d': 72250.20298500001, 'war_news_fwd_4h': 72033.77701500001}",0.9999999999999865
2026-04-09 16:00:00+00:00,72080.87,0.003000000000000016,11690.21659490315,0.003000000000000016,0.0,2.0,72080.87,231.0,0.0077470486165646954,530.9550638278902,216.24261000000115,0.4072710192101991,0.003000000000000016,,72080.87,"{'eth_beta_pair_1d': 72188.991305, 'war_news_fwd_4h': 71972.748695}",1.0000000000000213
2026-04-09 17:00:00+00:00,72347.49000000002,0.0030000000000000035,11776.85844592526,0.0030000000000000035,2.011391857321774e-16,2.0,72347.49,232.0,0.007743700720530408,527.8597021258977,217.04247000000032,0.41117453960945555,0.0030000000000000035,,72347.49000000002,"{'eth_beta_pair_1d': 72456.01123500001, 'war_news_fwd_4h': 72238.96876500001}",0.9999999999999958
