timestamp,scale_used,mean_pairwise_rel,variance_anchors,range_rel,gap_system_to_now_rel,n_anchors,P_now,i,vbt_rolling_return_std,atr_14,mean_abs_pairwise,mean_pairwise_per_atr,gpr__btc_ema_fast__btc_ema_slow,gpr__btc_ema_fast__btc_resist_24h,gpr__btc_ema_fast__btc_support_24h,gpr__btc_ema_slow__btc_resist_24h,gpr__btc_ema_slow__btc_support_24h,gpr__btc_resist_24h__btc_support_24h,gpr_cohort_inter_rel,gpr_cohort_intra_rel,p_system,p_system_shrunk,p_system_tension,predictor_prices,compression_mean_pairwise,fold
2026-04-11 16:00:00+00:00,2246.7645062016577,0.012091439180540543,383.7807280912765,0.021404055473937037,0.006364081557521124,4.0,2258.68,0.0,,,27.166616379734553,,0.008522586132337176,0.012881469341599859,0.008336468661432159,0.021404055473937037,0.00018611747090501783,0.021217938003032018,0.010702027736968519,0.014870262067684596,2244.381407441989,2246.5261963256903,2244.554298004271,"{'btc_ema_fast': 2246.6155818955685, 'btc_ema_slow': 2227.467337872387, 'btc_resist_24h': 2275.55721, 'btc_support_24h': 2227.8855000000003}",,0
2026-04-11 17:00:00+00:00,2247.883008135015,0.0121456231532302,377.37034689179507,0.021207380378550512,0.00647382011666854,4.0,2260.01,1.0,,,27.30193990935739,,0.009251597783729668,0.011550908412014534,0.009656471966535978,0.0208025061957442,0.0004048741828063096,0.021207380378550512,0.010603690189275256,0.01522948908114009,2245.4576097620184,2247.6404682977154,2245.6343576098275,"{'btc_ema_fast': 2249.5921192521087, 'btc_ema_slow': 2228.795609795963, 'btc_resist_24h': 2275.55721, 'btc_support_24h': 2227.8855000000003}",1.004481184735797,0
2026-04-11 18:00:00+00:00,2266.4270784732453,0.020919829046273732,1147.9595952682087,0.03741583649676682,0.02065608299369711,4.0,2305.44,2.0,,,47.4132670275059,,0.013271464787341907,0.022362513254049036,0.015053323242717789,0.03563397804139094,0.0017818584553758808,0.03741583649676682,0.01870791824838341,0.025343650642054363,2258.624494167894,2265.64682004271,2259.6038665466167,"{'btc_ema_fast': 2262.0027594183066, 'btc_ema_slow': 2231.9239522532707, 'btc_resist_24h': 2312.685765, 'btc_support_24h': 2227.8855000000003}",1.7224171030458804,0
2026-04-11 19:00:00+00:00,2275.2282744466233,0.025511554248449298,1672.1142695620217,0.045362246135545174,0.021482710641832138,4.0,2315.96,3.0,,,58.04460955115072,,0.016982587084060266,0.025097133468306103,0.02026511266723907,0.04207972055236637,0.0032825255831788053,0.045362246135545174,0.022681123067772587,0.03117241660980272,2267.081929335948,2274.4136399355557,2268.328884887254,"{'btc_ema_fast': 2273.993257325349, 'btc_ema_slow': 2235.353995018443, 'btc_resist_24h': 2331.094965, 'btc_support_24h': 2227.8855000000003}",1.2194915260549632,0
2026-04-11 20:00:00+00:00,2273.949937745841,0.025733750281524508,1655.0056574382413,0.04538774723524065,0.012860474287301357,4.0,2298.32,4.0,,,58.517259850639675,,0.01823925998342509,0.022733906318670897,0.02265384091656976,0.040973166302095985,0.0044145809331446705,0.04538774723524065,0.022693873617620326,0.03181350360933287,2269.0759252950093,2273.462536500758,2269.8284850106816,"{'btc_ema_fast': 2279.3992001419383, 'btc_ema_slow': 2237.9240360380986, 'btc_resist_24h': 2331.094965, 'btc_support_24h': 2227.8855000000003}",1.008709623526317,0
2026-04-11 21:00:00+00:00,2275.569796843254,0.025856652293532165,1642.3210416306142,0.04535543807233469,0.012545536431226214,4.0,2299.36,5.0,0.010222767684567093,,58.83861700663965,,0.019073599544188913,0.020768438578254392,0.024586999494080303,0.0398420381224433,0.00551339994989139,0.04535543807233469,0.022677719036167346,0.0322145188082618,2270.811756211905,2275.093992780119,2271.5499182251247,"{'btc_ema_fast': 2283.83493344373, 'btc_ema_slow': 2240.4316264038903, 'btc_resist_24h': 2331.094965, 'btc_support_24h': 2227.8855000000003}",1.0047759075402194,0
2026-04-11 22:00:00+00:00,2276.240404953253,0.02589259243009315,1627.9355030233987,0.0453420758086047,0.010880886747375655,4.0,2296.88,6.0,0.010372383591738305,,58.93776507836477,,0.01932932715474481,0.019488770949046424,0.025853304859558276,0.038818098103791235,0.006523977704813463,0.0453420758086047,0.02267103790430235,0.03233570148167476,2272.1124859439033,2275.8276130523177,2272.7537810908643,"{'btc_ema_fast': 2286.733837122901, 'btc_ema_slow': 2242.735641652711, 'btc_resist_24h': 2331.094965, 'btc_support_24h': 2227.8855000000003}",1.0013899764034797,0
2026-04-11 23:00:00+00:00,2274.5373108547105,0.025757209443899975,1600.439242254973,0.04537602637136609,0.005514627926518162,4.0,2284.99,7.0,0.004777941386621608,,58.5857339036498,,0.018415177549301574,0.01967373629097703,0.02570229008038906,0.038088913840278606,0.007287112531087483,0.04537602637136609,0.022688013185683042,0.031895601960333836,2272.446773025653,2274.3282570718047,2272.7698515499337,"{'btc_ema_fast': 2286.346317762256, 'btc_ema_slow': 2244.4603093403557, 'btc_resist_24h': 2331.094965, 'btc_support_24h': 2227.8855000000003}",0.9947713622512426,0
2026-04-12 00:00:00+00:00,2274.980829038371,0.025618615347354445,1576.471090599849,0.045367180102183914,0.005664665385071228,4.0,2285.72,8.0,0.0036041679576213756,,58.28185878173955,,0.01761015177757493,0.01973108009954684,0.02563610000263707,0.037341231877121774,0.008025948225062142,0.045367180102183914,0.022683590051091954,0.03148866593987942,2272.8329948460455,2274.766045619139,2273.163142074064,"{'btc_ema_fast': 2286.20713603731, 'btc_ema_slow': 2246.1443783468712, 'btc_resist_24h': 2331.094965, 'btc_support_24h': 2227.8855000000003}",0.9946192114931008,0
2026-04-12 01:00:00+00:00,2256.394210079612,0.02920762145709351,2011.5695774010098,0.05453813631070165,0.019860471142564014,4.0,2219.05,9.0,0.012638245841301257,,65.90390794598284,,0.011631319810456092,0.026507618528621678,0.02803051778207998,0.03813893833907777,0.016399197971623886,0.05453813631070165,0.027269068155350826,0.03308472806057887,2263.863052095535,2257.1410942812045,2262.5541694335916,"{'btc_ema_fast': 2271.283328029019, 'btc_ema_slow': 2245.0384853531214, 'btc_resist_24h': 2331.094965, 'btc_support_24h': 2208.03543}",1.140093680360039,0
