timestamp,scale_used,mean_pairwise_rel,variance_anchors,range_rel,gap_system_to_now_rel,n_anchors,P_now,i,vbt_rolling_return_std,atr_14,mean_abs_pairwise,mean_pairwise_per_atr,gpr__btc_ema_fast__btc_ema_slow,gpr__btc_ema_fast__btc_resist_24h,gpr__btc_ema_fast__btc_support_24h,gpr__btc_ema_slow__btc_resist_24h,gpr__btc_ema_slow__btc_support_24h,gpr__btc_resist_24h__btc_support_24h,gpr_cohort_inter_rel,gpr_cohort_intra_rel,p_system,p_system_shrunk,p_system_tension,predictor_prices,compression_mean_pairwise
2026-04-23 06:00:00+00:00,86.83063766287222,0.02342700113403523,2.1441846656243633,0.04523057881077025,0.00899181690313105,4.0,86.18,0.0,,,2.03418144699711,,0.0048702703719006426,0.035189583220169476,0.010040995590600774,0.03031931284826883,0.014911265962501417,0.04523057881077025,0.022615289405385125,0.025050424591335448,86.96076519544667,86.84365041612968,86.94247420832752,"{'btc_ema_fast': 86.30912604990196, 'btc_ema_slow': 86.73201473188469, 'btc_resist_24h': 89.36465999999999, 'btc_support_24h': 85.43726000000001}",
2026-04-23 07:00:00+00:00,86.75795502017367,0.02355604507992901,2.179071480182278,0.045268471335991566,0.011866877498080746,4.0,85.9,1.0,,,2.0436742994976647,,0.005530856471599375,0.036267001099145275,0.00900147023684629,0.0307361446275459,0.014532326708445665,0.045268471335991566,0.022634235667995783,0.025399663903795472,86.9295460242084,86.77511412057714,86.90529399165028,"{'btc_ema_fast': 86.21820914992375, 'btc_ema_slow': 86.6980549469098, 'btc_resist_24h': 89.36465999999999, 'btc_support_24h': 85.43726000000001}",1.0055083424957154
2026-04-23 08:00:00+00:00,86.6899289970553,0.023721095500849915,2.2278792365055753,0.045303993733036556,0.013841455522557094,4.0,85.69,2.0,,,2.056380084701047,,0.006414591805989812,0.0376494789986651,0.007654514734371453,0.03123488719267529,0.014069106540361266,0.045303993733036556,0.022651996866518278,0.025859292769513185,86.88991479646637,86.7099275769964,86.86145150298651,"{'btc_ema_fast': 86.10082933882958, 'btc_ema_slow': 86.65690984703593, 'btc_resist_24h': 89.36465999999999, 'btc_support_24h': 85.43726000000001}",1.0070067118805752
2026-04-23 09:00:00+00:00,86.57493044383727,0.02524290847014421,2.4597720579851283,0.048019501473315,0.014760815007916667,4.0,85.51,3.0,,,2.185403045002886,,0.007398946400920272,0.039216041553757686,0.00880345991955731,0.03181709515283741,0.01620240632047758,0.048019501473315,0.0240097507366575,0.027709223937117635,86.78791653260474,86.59622905271402,86.7556582025397,"{'btc_ema_fast': 85.96953393020078, 'btc_ema_slow': 86.61009720021814, 'btc_resist_24h': 89.36465999999999, 'btc_support_24h': 85.207375}",1.0641544134940888
2026-04-23 10:00:00+00:00,86.51174306205176,0.02569535670750113,2.5564731260334606,0.04863224171754649,0.015282222131552845,4.0,85.41,4.0,,,2.222950097367106,,0.008275415092367313,0.04068195621319019,0.007950285504356296,0.032406541120822877,0.01622570059672361,0.04863224171754649,0.024316120858773244,0.028453828404956902,86.7320916744621,86.53377792329277,86.69812005728677,"{'btc_ema_fast': 85.84519305682284, 'btc_ema_slow': 86.56111364102554, 'btc_resist_24h': 89.36465999999999, 'btc_support_24h': 85.15740000000001}",1.0179237760138475
2026-04-23 11:00:00+00:00,86.57039339977514,0.025633982244514613,2.5627198252474517,0.04859929399386216,0.010540232565612147,4.0,85.81,5.0,0.0031851814081749323,,2.219143927310481,,0.008006011485501188,0.04074473366642075,0.007854560327441413,0.03273872218091956,0.0158605718129426,0.04859929399386216,0.02429964699693108,0.028302652739681675,86.72247207973017,86.58560126777064,86.69908178663975,"{'btc_ema_fast': 85.83737237752888, 'btc_ema_slow': 86.53045594139184, 'btc_resist_24h': 89.36465999999999, 'btc_support_24h': 85.15740000000001}",0.9976114570548615
2026-04-23 12:00:00+00:00,86.59843445233425,0.025524932196203897,2.552218163139875,0.048583557273379444,0.008708256073799865,4.0,85.97,6.0,0.0030425227736877144,,2.2104191676932388,,0.007398921357085014,0.040391201522272435,0.00819235575110701,0.032992280165187425,0.015591277108192024,0.048583557273379444,0.024291778636689722,0.02799123931523223,86.7241213428011,86.61100314138093,86.7048724466584,"{'btc_ema_fast': 85.86684518252245, 'btc_ema_slow': 86.50758018868196, 'btc_resist_24h': 89.36465999999999, 'btc_support_24h': 85.15740000000001}",0.9957458795410513
2026-04-23 13:00:00+00:00,86.55434560535605,0.025521404599060677,2.564878259701259,0.04860830465038636,0.010874263098455208,4.0,85.77,7.0,0.003017494141749966,,2.2089884740012216,,0.007303513643204997,0.04066041912205738,0.007947885528328983,0.03335690547885238,0.01525139917153398,0.04860830465038636,0.02430415232519318,0.02795590914679568,86.71121472642726,86.57003251746316,86.68719360457952,"{'btc_ema_fast': 85.8453240308508, 'btc_ema_slow': 86.4774748748582, 'btc_resist_24h': 89.36465999999999, 'btc_support_24h': 85.15740000000001}",0.999861797981828
2026-04-23 14:00:00+00:00,86.50276455954594,0.022462519630898552,1.9206050864408386,0.04273857626197694,0.006142202207761603,4.0,86.06,8.0,0.0029725655134200278,,1.943070047045796,,0.006559388999460477,0.034234457283600715,0.008504118978376225,0.02767506828414024,0.0150635079778367,0.04273857626197694,0.02136928813098847,0.02464898263071871,86.59131747145513,86.51161985073686,86.57938274232234,"{'btc_ema_fast': 85.89302980177285, 'btc_ema_slow': 86.46043508404766, 'btc_resist_24h': 88.854405, 'btc_support_24h': 85.15740000000001}",0.8801443331110895
2026-04-23 15:00:00+00:00,86.49836172173103,0.020235140076350678,1.5184405138772996,0.03869240912061294,0.0020582362779307723,4.0,86.35,9.0,0.0027171079450304296,,1.7503064658140772,,0.005333613096265265,0.029013858937137198,0.00967855018347574,0.023680245840871934,0.015012163279741007,0.03869240912061294,0.01934620456030647,0.022013011108439104,86.52803406607724,86.50132895616565,86.5244315218118,"{'btc_ema_fast': 85.99457873471222, 'btc_ema_slow': 86.45592752959674, 'btc_resist_24h': 88.50422999999999, 'btc_support_24h': 85.15740000000001}",0.9008401732687201
2026-04-23 16:00:00+00:00,86.37556445390481,0.01977094055729177,1.4424307089463344,0.03770493449843688,0.007857284047596003,4.0,85.81,10.0,0.004206647063850299,,1.707726150420676,,0.0055108398484399876,0.028487498489270364,0.00921743600916651,0.02297665864083038,0.014728275857606499,0.03770493449843688,0.018852467249218435,0.021607887173438433,86.48867734468577,86.3868757429829,86.4752592552464,"{'btc_ema_fast': 85.95356123810951, 'btc_ema_slow': 86.42956314063359, 'btc_resist_24h': 88.414185, 'btc_support_24h': 85.15740000000001}",0.9770597328554483
2026-04-23 17:00:00+00:00,86.1096355150036,0.024188450387809878,2.0431819611179494,0.046178630024594006,0.010725427096290253,4.0,85.34,11.0,0.004653773925530172,,2.082858646567056,,0.00659481225307726,0.030158886263548443,0.016019743761045566,0.023564074010471184,0.022614556014122825,0.046178630024594006,0.023089315012297003,0.026386721138835632,86.2635626180043,86.12502822530365,86.24122306943866,"{'btc_ema_fast': 85.8172142963074, 'btc_ema_slow': 86.38509117570976, 'btc_resist_24h': 88.414185, 'btc_support_24h': 84.43776000000001}",1.2234344804040633
2026-04-23 18:00:00+00:00,85.94838187167359,0.021241906966386406,1.5328932989793485,0.03997928669710599,0.009611097126199225,4.0,85.26,12.0,0.004630620272393789,,1.8257075316295424,,0.007513581707000477,0.025370182141737963,0.014609104555368022,0.017856600434737486,0.0221226862623685,0.03997928669710599,0.019989643348552993,0.023746434202053232,86.08605824600832,85.96214950910708,86.0685111935978,"{'btc_ema_fast': 85.69338889712799, 'btc_ema_slow': 86.33916908690529, 'btc_resist_24h': 87.873915, 'btc_support_24h': 84.43776000000001}",0.878183869814644
2026-04-23 19:00:00+00:00,85.90507149257174,0.02069936946009351,1.4480993274390745,0.03871831944505852,0.00845218772850754,4.0,85.3,13.0,0.004061100411421995,0.5226221204528153,1.778180813320489,3.4024216421988043,0.008041258425385507,0.02511948154278568,0.013598837902272839,0.017078223117400173,0.021640096327658346,0.03871831944505852,0.01935915972252926,0.023379788935222013,86.02608579108608,85.91717292242316,86.01105627303666,"{'btc_ema_fast': 85.60596914221065, 'btc_ema_slow': 86.29675402213364, 'btc_resist_24h': 87.76386, 'btc_support_24h': 84.43776000000001}",0.974459096014712
2026-04-23 20:00:00+00:00,85.95108502793876,0.020632197087981835,1.4442682604952282,0.038697591763022184,0.004762034515253296,4.0,85.61,14.0,0.0041455623553992025,0.5252919689918991,1.773359726222317,3.375950577781754,0.007700407238824444,0.02509561235803827,0.013601979404983918,0.017395205119213823,0.021302386643808364,0.038697591763022184,0.019348795881511095,0.023198999500923315,86.01930203352651,85.95790672849753,86.01085723330229,"{'btc_ema_fast': 85.60686488838606, 'btc_ema_slow': 86.26872324572001, 'btc_resist_24h': 87.76386, 'btc_support_24h': 84.43776000000001}",0.9967548590191997
2026-04-23 21:00:00+00:00,85.98549272942932,0.020507184033243208,1.4339205653117244,0.03868210664869045,0.0027282657558685033,4.0,85.79,15.0,0.0034899306383125886,0.522771114063907,1.763320323591503,3.373025548186549,0.006996784253387885,0.024612272988927573,0.014069833659762877,0.01761548873553969,0.021066617913150763,0.03868210664869045,0.019341053324345225,0.022839445451039168,86.02459127531519,85.98940258401791,86.0197804688597,"{'btc_ema_fast': 85.64756157985583, 'btc_ema_slow': 86.2491835214049, 'btc_resist_24h': 87.76386, 'btc_support_24h': 84.43776000000001}",0.9939408753122349
2026-04-23 22:00:00+00:00,85.97593704952986,0.018893849930568907,1.2163195081400546,0.035777161675224864,8.286573755792797e-05,4.0,85.97,16.0,0.001751851955051607,0.5182874630593417,1.6244164522538564,3.134199779144316,0.006031614557738834,0.020872356841613832,0.014904804833611033,0.014840742283875,0.020936419391349867,0.035777161675224864,0.017888580837612432,0.020904388116481848,85.97712445943584,85.97605579052046,85.97698985096844,"{'btc_ema_fast': 85.71921456211008, 'btc_ema_slow': 86.23778827563326, 'btc_resist_24h': 87.513735, 'btc_support_24h': 84.43776000000001}",0.9213283452248245
2026-04-23 23:00:00+00:00,85.9580434549304,0.01702806052266244,1.001673293969543,0.03240918345774888,0.0022609618166266445,4.0,86.12,17.0,0.001129049307114403,0.5255526442693891,1.4636987663602028,2.785065934536401,0.0049408127627279825,0.01646514916303073,0.015944034294718152,0.011524336400302749,0.020884847057446133,0.03240918345774888,0.01620459172887444,0.01867499811023843,85.92565214591647,85.95480432402901,85.92896151293824,"{'btc_ema_fast': 85.8082779927523, 'btc_ema_slow': 86.23298059091354, 'btc_resist_24h': 87.22359, 'btc_support_24h': 84.43776000000001}",0.9012488500351771
2026-04-24 00:00:00+00:00,85.92240133053217,0.015062323785494864,0.8177703213906808,0.028812916790772473,0.003737307132817553,4.0,86.19,18.0,0.0010166825987982092,0.5108703125358608,1.2941910292677103,2.5333063940309977,0.003935192340651775,0.01187501604617533,0.01693790074459714,0.007939823705523555,0.020873093085248914,0.028812916790772473,0.014406458395386235,0.016374054565712122,85.86888159663859,85.9170493571428,85.8737183860035,"{'btc_ema_fast': 85.893105105474, 'btc_ema_slow': 86.23122628108032, 'btc_resist_24h': 86.91343499999999, 'btc_support_24h': 84.43776000000001}",0.8845589763701275
2026-04-24 01:00:00+00:00,85.91195599871247,0.013678432402977512,0.7213920392203479,0.02637083481179192,0.00514076063582642,4.0,86.28,19.0,0.0006005086820161469,0.5100938616404422,1.1751408827359668,2.303773817149571,0.002958089982489306,0.008430121778496667,0.017940713033295252,0.00547203179600736,0.02089880301578456,0.02637083481179192,0.01318541740589596,0.014664462397140613,85.83834719845497,85.90459511868673,85.8443883164465,"{'btc_ema_fast': 85.979081748702, 'btc_ema_slow': 86.23321704511785, 'btc_resist_24h': 86.70333, 'btc_support_24h': 84.43776000000001}",0.908122318825064
